eventid,iyear,imonth,iday,country,country_txt,provstate,city,latitude,longitude,summary,multiple,success,suicide,attacktype1,attacktype1_txt,targtype1,targtype1_txt,corp1,target1,gname,motive,weaptype1,weaptype1_txt,weapsubtype1,weapsubtype1_txt,weapdetail,nkill,nkillter,nwound,nwoundte,ishostkid,nhostkid,hostkidoutcome,hostkidoutcome_txt,nreleased,related
2.01E+11,2014,3,9,214,Ukraine,Crimea,Armiansk,46.115898,33.688685,"03/09/2014: Three female journalists, Kateryna Butko, Alexandra Ryazantseva and Olena Maksymenko, were kidnapped from an unofficial checkpoint in Armyansk municipality, Crimea autonomous republic, Ukraine. The journalists were then taken to Sevastopol and released on March 11, 2014. No group claimed responsibility; however, a source attributed the attack to Russian Unity.",0,1,0,6,Hostage Taking (Kidnapping),10,Journalists & Media,Unknown,"Journalists: Kateryna Butko, Alexandra Ryazantseva, Olena Maksymenko",Russian Unity,"The specific motive is unknown; however, Reporters Without Borders speculated that the journalists were kidnapped in order to limit the media coverage in the region.",13,Unknown,,,,0,0,0,0,1,3,2,Hostage(s) released by perpetrators,3,
2.01E+11,2014,3,9,214,Ukraine,Crimea,Armiansk,46.115898,33.688685,"03/09/2014: Assailants abducted three journalists of Glavkom/Ukrainskiy Tizhden from an unofficial checkpoint in Armyansk municipality, Crimea autonomous republic, Ukraine. One of the hostages was released on March 10, 2014, while the other two journalists were released on March 11, 2014. No group claimed responsibility for the incident.",0,1,0,6,Hostage Taking (Kidnapping),10,Journalists & Media,Glavkom; Ukrainskiy Tizhden,"Journalists: Oles Kromplyas, Olena Maksimenko",Unknown,"The specific motive is unknown; however, Reporters Without Borders speculated that the journalists were kidnapped in order to limit the media coverage in the region.",5,Firearms,5,Unknown Gun Type,,0,0,0,0,1,3,2,Hostage(s) released by perpetrators,3,
2.01E+11,2014,3,13,96,Ireland,Cavan,Ballyconnell,54.115491,-7.582447,"03/13/2014: Assailants drove a vehicle into the entrance of an Aventas Group building in Ballyconnell town, county Cavan, Ireland. Assailants in the vehicle then set it and the building's foyer on fire. There were no reported casualties; however, the building was damaged in the blast. No group claimed responsibility for the incident.",0,1,0,7,Facility/Infrastructure Attack,1,Business,Aventas Group,Building,Unknown,,8,Incendiary,18,Arson/Fire,,0,0,0,0,0,,,,,
2.01E+11,2014,3,14,603,United Kingdom,Northern Ireland,Belfast,54.586706,-5.973743,"03/14/2014: Assailants detonated an explosive device targeting a Police Service of Northern Ireland (PSNI) vehicle in Belfast city, Belfast district, Northern Ireland, United Kingdom. There were no reported casualties in the blast. The New Irish Republican Army claimed responsibility for the incident.",0,1,0,3,Bombing/Explosion,3,Police,Police Service of Northern Ireland (PSNI),Vehicle,The New Irish Republican Army,,6,Explosives/Bombs/Dynamite,17,Other Explosive Type,An explosive device containing Semtex and shrapnel was thrown in the attack.,0,0,0,0,0,,,,,
2.01E+11,2014,3,14,603,United Kingdom,Northern Ireland,Belfast,54.565726,-6.008367,"03/14/2014: An explosive device was discovered and safely defused in Belfast city, Belfast district, Northern Ireland, United Kingdom. The Continuity Irish Republican Army (CIRA) claimed responsibility for the incident.",0,0,0,3,Bombing/Explosion,20,Unknown,Unknown,Unknown,Continuity Irish Republican Army (CIRA),,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,"An explosive device, which was defused by authorities, was used in the attack.",0,0,0,0,0,,,,,
2.01E+11,2014,3,15,214,Ukraine,Kharkiv,Kharkiv,49.613502,36.229684,"03/15/2014: An explosive device detonated at a Kharkiv Karazin National University building in Kharkiv city, Kharkiv oblast, Ukraine. At least three people, including a professor and two students, were wounded in the blast. No group claimed responsibility for the incident.",0,1,0,3,Bombing/Explosion,8,Educational Institution,Kharkiv Karazin National University,Building,Unknown,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,0,0,3,0,0,,,,,
2.01E+11,2014,3,15,214,Ukraine,Sevastopol,Sevastopol,44.606329,33.524722,"03/15/2014: Assailants abducted Father Mykola Kvych in Sevastopol city, Crimea peninsula, Ukraine. Kvych, the priest of a Ukrainian Greek Catholic church, was released on March 17, 2014. No group claimed responsibility for the incident.",0,1,0,6,Hostage Taking (Kidnapping),15,Religious Figures/Institutions,Unknown,Catholic Priest: Father Mykola Kvych,Unknown,,5,Firearms,5,Unknown Gun Type,,0,0,0,0,1,1,2,Hostage(s) released by perpetrators,1,
2.01E+11,2014,3,15,214,Ukraine,Sevastopol,Sevastopol,44.608477,33.521692,"03/15/2014: Assailants abducted Gennadiy Basov, the chair of the Russian Bloc, in Sevastopol city, Crimea peninsula, Ukraine. The outcome of the abduction is unknown. No group claimed responsibility for the incident.",0,1,0,6,Hostage Taking (Kidnapping),14,Private Citizens & Property,Russian Bloc,Chair: Gennadiy Basov,Unknown,,13,Unknown,,,A blue van was used to abduct the target and unknown weapons were used in the attack.,0,0,0,0,1,1,7,Unknown,-99,
2.01E+11,2014,3,15,167,Russia,Dagestan,Makhachkala,42.966631,47.512629,"03/00/2014: Sometime between March 1, 2014 and March 31, 2014, assailants opened fire on a Traffic Police of Russia (GIBDD) post in Makhachkala city, Dagestan republic, Russia. Two police officers were injured in the attack. No group claimed responsibility for the incident; however, sources attributed the attack to the Makhachkala gang.",0,1,0,2,Armed Assault,3,Police,Traffic Police of Russia (GIBDD),Post,Makhachkala Gang,,5,Firearms,5,Unknown Gun Type,,0,0,2,0,0,,,,,
2.01E+11,2014,3,16,69,France,Midi-Pyrenees,Bessieres,43.799854,1.606223,"03/16/2014: Assailants set fire to a telephone exchange point in Bessières commune, Haute-Garonne department, France. There were no reported casualties; however, the telephone exchange point was damaged in the attack. This was one of two similar attacks on telephone exchange points in the area on March 16, 2014. The Comite d'Action Viticole claimed responsibility for the incident.",1,1,0,7,Facility/Infrastructure Attack,16,Telecommunication,Unknown,Telephone Exchange Point,Comite d'Action Viticole,,8,Incendiary,18,Arson/Fire,,0,0,0,0,0,,,,,"201403160036, 201403160037"
2.01E+11,2014,3,16,69,France,Midi-Pyrenees,Bessieres,43.799854,1.606223,"03/16/2014: Assailants set fire to a telephone exchange point in Bessières commune, Haute-Garonne department, France. There were no reported casualties; however, the telephone exchange point was damaged in the attack. This was one of two similar attacks on telephone exchange points in the area on March 16, 2014. The Comite d'Action Viticole claimed responsibility for the incident.",1,1,0,7,Facility/Infrastructure Attack,16,Telecommunication,Unknown,Telephone Exchange Point,Comite d'Action Viticole,,8,Incendiary,18,Arson/Fire,,0,0,0,0,0,,,,,"201403160037, 201403160036"
2.01E+11,2014,3,16,603,United Kingdom,Northern Ireland,Belfast,54.587278,-5.950902,"03/16/2014: An explosive device was discovered and safely defused on a rail line in Belfast city, Belfast district, Northern Ireland, United Kingdom. No group claimed responsibility for the incident.",0,0,0,3,Bombing/Explosion,19,Transportation,Unknown,Railway Track,Unknown,,6,Explosives/Bombs/Dynamite,17,Other Explosive Type,"A crude explosive device, which was found and defused by authorities, was used in the attack.",0,0,0,0,0,,,,,
2.01E+11,2014,3,16,603,United Kingdom,Northern Ireland,Newtownabbey,54.660674,-5.916686,"03/16/2014: Assailants threw an incendiary device at vehicle in Newtownabbey city, Newtonabbey district, Northern Ireland, United Kingdom. There were no reported casualties in the attack. No group claimed responsibility for the incident.",0,1,0,7,Facility/Infrastructure Attack,14,Private Citizens & Property,Not Applicable,Vehicle,Unknown,,8,Incendiary,19,Molotov Cocktail/Petrol Bomb,Windows and doors were smashed and a petrol bomb was used in the attack.,0,0,0,0,0,,,,,
2.01E+11,2014,3,18,603,United Kingdom,Northern Ireland,Tobermore,54.811424,-6.705117,"03/18/2014: Assailants threw a pipe bomb at a civilian residence in Castle Park neighborhood, Tobermore city, Magherafelt district, Northern Ireland, United Kingdom. There were no reported casualties; however, the house was damaged in the blast. No group claimed responsibility for the incident.",0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,Not Applicable,House,Unknown,,6,Explosives/Bombs/Dynamite,17,Other Explosive Type,A pipe bomb was used in the attack.,0,0,0,0,0,,,,,
2.01E+11,2014,3,18,214,Ukraine,Crimea,Simferopol,44.948623,34.106407,"03/18/2014: Assailants opened fire on a military base in Simferopo city, Crimea, Ukraine. One soldier was killed and one other was wounded in the attack. No group claimed responsibility for the incident; however, authorities suspected that the pro-Russia militia was involved in the attack.",0,1,0,2,Armed Assault,4,Military,Armed Forces of Ukraine,Base,Pro-Russia Militia,,5,Firearms,2,Automatic Weapon,Automatic weapons and a sniper rifle were used in the attack.,1,0,1,0,0,,,,,
2.01E+11,2014,3,18,214,Ukraine,Crimea,Bakhchysari,44.745714,33.859568,"03/18/2014: Assailants abducted Levko Steck in Bakhchysari city, Crimea, Ukraine. Steck, a journalist, was released the same day. No group claimed responsibility for the incident.",0,1,0,6,Hostage Taking (Kidnapping),10,Journalists & Media,Radio Free Europe/Radio Liberty (RFE/RL),Correspondent: Levko Steck,Unknown,,5,Firearms,5,Unknown Gun Type,"Firearms, handcuffs, and a bag hood were used in the attack.",0,0,0,0,1,1,2,Hostage(s) released by perpetrators,1,
2.01E+11,2014,3,18,5,Albania,Durres,Fushe-Kruje,41.479927,19.718723,"03/18/2014: An explosive device detonated at a town hall in Fushe-Kruje city, Durres county, Albania. There were no reported casualties; however, the building was damaged in the blast. No group claimed responsibility for the incident.",0,1,0,3,Bombing/Explosion,2,Government (General),Government of Fushe-Kruje,Town Hall,Unknown,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,0,0,0,0,0,,,,,
2.01E+11,2014,3,19,603,United Kingdom,Northern Ireland,Belfast,54.59515,-5.905155,"03/19/2014: An explosive device was discovered and safely defused in Belfast city, Belfast district, Northern Ireland, United Kingdom. No group claimed responsibility for the incident.",0,0,0,3,Bombing/Explosion,20,Unknown,Unknown,Unknown,Unknown,,6,Explosives/Bombs/Dynamite,17,Other Explosive Type,"A nail bomb, which was defused by authorities, was used in the attack.",0,0,0,0,0,,,,,
2.01E+11,2014,3,20,69,France,Ile-de-France,Paris,48.860119,2.339168,"03/20/2014: Assailants attacked K. Richard and drew a swastika on his chest in Paris city, Ile-de-France region, France. Richard, a Jewish teacher, was injured in the attack. No group claimed responsibility for the incident.",0,1,0,8,Unarmed Assault,8,Educational Institution,Unknown,Jewish Teacher: K. Richard,Unknown,"The specific motive is unknown; however, K. Richard stated that as the assailants were attacking him, they were using anti-Semitic language.",9,Melee,22,"Hands, Feet, Fists",A marker was used to draw a swastika on the victim's chest and hands/feet/fists were used in the attack.,0,0,1,0,0,,,,,
2.01E+11,2014,3,21,603,United Kingdom,Northern Ireland,Newtownabbey,54.685522,-5.964533,"03/21/2014: An explosive device was discovered and safely defused in Glengormley area, Newtownabbey district, Northern Ireland, United Kingdom. No group claimed responsibility for the incident.",0,0,0,3,Bombing/Explosion,20,Unknown,Unknown,Unknown,Unknown,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,0,0,0,0,0,,,,,
2.01E+11,2014,3,21,603,United Kingdom,Northern Ireland,Portglenone,54.874068,-6.475865,"03/21/2014: Assailants threw a petrol bomb at a civilian residence in Portglenone village, Magherafelt district, Northern Ireland, United Kingdom. There were no reported casualties; however, the house was damaged in the attack. No group claimed responsibility for the incident.",0,1,0,2,Armed Assault,14,Private Citizens & Property,Not Applicable,House,Unknown,,8,Incendiary,19,Molotov Cocktail/Petrol Bomb,A petrol bomb was used in the attack.,0,0,0,0,0,,,,,
2.01E+11,2014,3,22,96,Ireland,Dublin,Tallaght,53.286331,-6.366326,"03/22/2014: Three explosive devices were discovered and safely defused outside a civilian residence in Saint Dominics area, Tallaght town, Dublin county, Ireland. No group claimed responsibility for the incident.",0,0,0,3,Bombing/Explosion,20,Unknown,Unknown,Unknown,Unknown,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,"Three explosive devices, which were defused at the scene by authorities, were used in the attack.",0,0,0,0,0,,,,,
2.01E+11,2014,3,24,78,Greece,Attica,Korydallos,37.981021,23.649741,"03/24/2014: An explosive device was discovered and safely defused outside of a Tax Bureau office in Korydallos neighborhood, Athens city, Attica region, Greece. No group claimed responsibility for the incident.",0,0,0,3,Bombing/Explosion,2,Government (General),Greek Tax Bureau,Office,Unknown,,6,Explosives/Bombs/Dynamite,14,Time Fuse,An explosive device fitted to a clock and concealed in a bag was used in the attack.,0,0,0,0,0,,,,,
2.01E+11,2014,3,26,603,United Kingdom,Northern Ireland,Londonderry,54.991358,-7.348471,"03/26/2014: Assailants threw a pipe bomb into a civilian vehicle in Creggan neighborhood, Londonderry district, Northern Ireland, United Kingdom. There were no reported casualties; however, the vehicle was damaged in the blast. No group claimed responsibility for the incident; however, sources suspected that the New Irish Republican Army was involved in the attack.",0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,Not Applicable,Car,The New Irish Republican Army,,6,Explosives/Bombs/Dynamite,17,Other Explosive Type,A pipe bomb was used in the attack.,0,0,0,0,0,,,,,
2.01E+11,2014,3,26,96,Ireland,Dublin,Clondalkin,53.324124,-6.375383,"03/27/2014: A pipe bomb was discovered and safely defused outside a civilian residence in Monksfield neighborhood, Clondalkin town, Dublin county, Ireland. No group claimed responsibility for the incident.",0,0,0,3,Bombing/Explosion,20,Unknown,Unknown,Unknown,Unknown,,6,Explosives/Bombs/Dynamite,17,Other Explosive Type,"A pipe bomb, later defused, was used in the attack.",0,0,0,0,0,,,,,
2.01E+11,2014,3,27,603,United Kingdom,Northern Ireland,Belfast,54.577035,-6.009241,"03/27/2014: An explosive device was discovered and safely defused in Belfast city, Belfast district, Northern Ireland, United Kingdom. No group claimed responsibility for the incident; however, sources attributed the attack to dissident republicans.",0,0,0,3,Bombing/Explosion,20,Unknown,Unknown,Unknown,Dissident Republicans,,6,Explosives/Bombs/Dynamite,17,Other Explosive Type,An improvised mortar bomb with a command wire trigger were used in the attack.,0,0,0,0,0,,,,,
2.01E+11,2014,3,30,96,Ireland,Dublin,Dublin,53.336217,-6.27228,"03/30/2014: A pipe bomb planted in a car detonated near the center of Dublin city, Dublin county, Ireland. One person, who may have been the assailant, was wounded in the attack, and a number of houses and cars were damaged. No group claimed responsibility for the incident.",0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,Not Applicable,Houses,Unknown,,6,Explosives/Bombs/Dynamite,17,Other Explosive Type,A pipe bomb was used in the attack.,0,0,1,,0,,,,,
